ac,lomo
99.943,99.8762490202
99.957,99.9751931061
99.99,100.027216176
99.736,99.7687325944
100.031,100.00473448
99.707,99.7714055401
100.104,100.107945572
100.104,100.100848158
99.971,99.9508156584
99.938,99.9294668995
100.111,100.032494913
99.898,99.9225795777
99.92,99.8872157219
100.027,100.027529054
99.94,99.9833100104
100.034,100.057534112
100.055,100.053144953
99.969,99.9886441621
99.952,99.974302027
99.928,99.9270879315
100.027,100.001854515
99.962,100.017202397
99.966,99.9438267071
99.973,99.9990395107
99.983,99.9830600817
100.069,100.063746602
99.879,99.8321318642
100.031,100.0526295
100.09,100.078702415
99.967,99.9384330201
100.055,100.03918417
100.048,100.025419588
99.994,100.037261447
99.904,99.946257604
99.895,99.9206779672
99.996,99.9983523503
100.027,100.01916337
99.945,99.9896491079
100.029,100.031043002
100.107,100.106078153
100.005,99.9807823237
99.962,99.9649698876
99.975,100.035157711
99.847,99.8583200717
100.001,99.9705995155
99.912,99.9251387267
100.056,100.039406886
100.055,100.060374881
99.936,99.9721344371
99.987,99.9703902849
100.123,100.121037648
99.943,99.9462733341
99.989,100.060048175
100.096,100.089768045
100.051,100.041899795
100.073,100.111246673
100.205,100.190241153
99.973,100.003622147
99.816,99.8135987393
100.054,100.035795392
100.116,100.098511807
99.85,99.8713942781
99.818,99.8432373103
100.212,100.188530455
100.045,100.037281314
99.882,99.8683626955
100.039,100.021289687
99.809,99.8268299254
99.782,99.8386667157
99.988,99.9732852353
100.063,100.066073428
100.155,100.158801013
99.981,99.9707966491
99.795,99.9112532626
100.097,100.038426669
100.016,99.9912495931
100.014,99.9693297773
99.932,99.9377690423
100.126,100.132470522
99.938,99.9632238299
99.937,99.9702345401
100.053,100.043264132
100.071,100.127120683
99.912,99.9522396274
100.0,100.017132331
100.043,100.06512621
99.893,99.8872853227
99.902,99.9433707982
100.008,99.9987844534
99.97,99.950434256
99.92,99.8725831826
100.13,100.14727745
99.94,99.9685097061
100.203,100.164182542
100.068,100.102142366
100.1,100.104294088
99.994,99.9766433127
99.997,100.016088468
100.087,100.090125506
99.96,99.9881931174
100.046,100.038064979
99.986,100.006143326
100.058,100.057880144
99.972,99.952611259
99.907,99.9217745805
100.041,100.028104752
100.067,100.013548586
100.069,100.078929964
99.945,99.9501595242
100.095,100.12242758
100.011,99.990769526
100.003,100.008879776
99.849,99.886994152
100.154,100.128224513
99.983,99.9576745763
99.985,100.018879925
100.033,100.041822911
100.008,99.9888295555
99.981,99.9740029579
99.9,99.8786649251
100.19,100.176117752
99.944,99.9752642079
99.972,99.9639873516
100.052,100.054602851
100.005,100.016095382
100.196,100.207311053
100.001,100.007396649
99.708,99.7501299764
99.981,99.9722440353
100.104,100.112522119
100.237,100.227589536
100.012,99.9930847723
99.964,99.995970451
99.965,99.9717152144
100.05,100.064639864
99.888,99.9101283514
100.07,100.1032931
100.05,100.01151233
99.961,99.9418132165
99.918,99.9603613827
100.093,100.068977289
100.01,100.016690339
99.864,99.8863566394
100.011,100.032885901
99.894,99.8812600781
99.979,99.9637345708
99.936,99.9668021313
100.048,100.040014985
100.029,100.033373482
99.932,99.9161937651
99.916,99.9617728257
100.042,100.005759325
100.126,100.186099291
100.131,100.106264869
100.103,100.047249151
99.876,99.8857031686
99.899,99.9444330112
100.064,100.061779878
99.984,100.007812145
99.939,99.9541247786
99.97,100.048576499
99.996,99.9807634332
100.123,100.108582238
100.206,100.168218333
99.913,99.9127748887
99.894,99.8772841413
100.002,100.008532406
100.062,100.071347734
100.008,99.9600117795
99.97,99.9878944024
99.976,99.9816304898
100.037,100.005329245
100.007,99.994210664
100.138,100.114779658
99.942,99.9586512777
100.028,100.08307564
99.921,99.9394843809
99.978,100.021255678
100.132,100.127495999
99.87,99.9057712351
100.116,100.101331172
99.956,100.013352805
99.848,99.8670093251
99.888,99.8998289858
100.037,100.00955045
100.047,100.064709858
100.043,99.9651674862
100.107,100.078775088
99.872,99.8972937509
99.942,99.9913452655
100.029,100.029550158
99.942,99.9291508682
99.831,99.7681044814
100.034,100.026157746
100.063,100.074202012
99.999,100.03137427
100.101,100.097521076
100.021,100.037
100.07,100.099800136
99.932,99.9592801317
99.986,99.9241512499
100.18,100.129385555
99.963,99.94584135
100.08,100.049054084
99.967,99.9885347937
100.101,100.091324278
99.862,99.8691426088
100.033,99.9761257693
100.085,100.086407392
100.104,100.092983938
100.077,100.098967172
99.97,99.981748417
100.165,100.156138542
100.069,100.054185558
100.082,100.07550037
100.005,100.025508438
100.084,100.086168179
99.958,99.9522849978
99.971,100.0041116
99.987,99.9915585651
100.109,100.136410601
99.999,100.013061488
99.693,99.7605698879
100.167,100.13078641
100.14,100.095379412
100.017,100.003151343
99.938,99.8953672377
100.059,100.110379465
99.934,99.9475718263
99.919,99.9383935621
100.017,99.9953822709
99.864,99.8688182929
99.938,99.9837867001
100.047,100.049328149
100.103,100.150387209
99.823,99.8718271525
100.103,100.110670164
100.08,100.09951626
99.943,99.9755995402
100.064,100.036865135
100.021,100.02128686
100.034,100.043557284
100.134,100.089045368
99.952,99.956
99.997,99.9929886163
99.878,99.8756803896
100.025,99.990006643
99.983,99.9702956272
99.97,100.005783186
100.241,100.203717357
100.14,100.125165044
99.968,99.9704060395
99.858,99.9322100719
99.971,99.9583484567
100.008,100.023417509
100.024,100.010755523
99.989,100.008176185
100.068,99.987106583
99.947,99.9205645675
99.991,99.9739328564
99.971,99.9933445221
99.783,99.769811257
100.186,100.196882487
99.877,99.9206830046
100.046,100.030348839
99.995,99.9672146588
100.116,100.099756794
99.991,100.018906728
100.163,100.163305502
100.252,100.258695086
100.017,99.9958826792
100.01,100.034341539
100.205,100.189204859
99.927,99.926645794
99.914,99.9331952188
100.054,100.04698075
99.948,99.886088703
99.859,99.9047564197
100.096,100.109128298
100.063,100.055776934
99.987,99.9863056391
100.07,100.084366906
100.055,100.01957856
99.964,99.9456160329
99.974,99.956997081
99.942,99.9898001891
99.825,99.82770169
100.095,100.08257221
100.182,100.131194033
100.065,100.053346593
99.893,99.9092758372
100.018,100.035785965
100.088,100.113483143
100.041,100.027081945
100.025,99.9981794912
99.949,99.9881701336
100.133,100.097153132
100.039,100.045431421
100.038,100.019366213
99.883,99.9122865884
100.185,100.16721278
100.007,99.9861569701
100.088,100.067391834
99.924,99.8535075293
99.847,99.8296885194
99.89,99.9394373045
99.986,99.9573435624
99.972,99.9787562232
100.15,100.184272214
100.179,100.181616874
99.855,99.8444567808
99.926,99.8894559458
100.129,100.179318586
100.047,100.024349415
100.02,100.042730537
99.964,99.9947046131
99.978,99.980564535
99.966,99.9712986685
99.983,99.9940582497
100.199,100.228216249
100.076,100.062321851
100.044,100.040902003
99.894,99.8897726952
100.092,100.075058761
99.945,99.9637218082
99.943,99.91839522
100.048,100.019104689
100.129,100.098196867
99.685,99.7533015143
99.917,99.971273774
100.01,100.020897297
99.868,99.8776289375
99.84,99.8140820031
99.975,99.9897853836
100.069,100.050643825
99.87,99.9284148607
99.961,99.948564627
99.929,100.003649759
99.926,99.9132166716
99.96,99.9979970148
100.03,100.040540103
100.103,100.095031055
100.085,100.059686151
99.938,99.9254292424
99.956,99.9417760652
100.064,100.020283559
99.853,99.8779209519
99.964,100.017134288
99.865,99.9045706459
99.965,99.9562129667
99.871,99.9083848732
99.912,99.9540209906
99.982,99.928
100.147,100.110269027
99.952,99.9747946911
100.038,100.025917515
99.911,99.9061359245
99.976,99.9612326384
100.077,100.017317788
99.986,100.02808341
100.059,100.048485588
99.978,99.9716737522
100.12,100.108355835
99.819,99.7871319704
100.02,100.001465095
99.989,99.9772931409
99.954,100.014281413
100.095,100.099636261
99.932,99.942748558
99.83,99.8208945331
100.036,100.046207928
100.032,100.043865032
100.022,100.030537769
100.038,100.031721483
99.963,99.9957151079
100.066,100.046701914
100.061,100.056223243
99.943,99.9591740596
99.959,99.9644077765
100.09,100.089933594
99.882,99.9394877083
99.96,99.9553313294
99.979,100.004024853
99.971,99.9786891385
99.944,99.9283140474
100.204,100.13804991
100.008,100.006290986
99.847,99.8613774412
99.896,99.8842588701
100.039,100.052305495
100.177,100.169100178
99.971,100.00276569
100.0,99.9908923755
100.172,100.185385281
99.963,99.9560299342
100.033,100.075229897
100.101,100.098021702
99.952,99.9854655341
99.898,99.8553564788
99.858,99.8856243393
100.175,100.185984274
99.884,99.9152940021
100.077,100.087452726
99.99,99.9901935234
99.811,99.8206587004
99.831,99.8570770932
100.092,100.059475647
99.902,99.910461573
99.938,99.9930408399
99.976,99.9833176149
100.176,100.160231088
100.103,100.048897032
100.156,100.144618923
99.947,99.9679124344
99.957,99.9678187981
99.923,99.9294036499
100.008,99.9538839944
100.001,99.9868610161
100.061,100.030035278
99.99,100.015480801
100.003,99.9996726477
99.966,99.9783526308
99.986,100.008194023
99.987,99.9920677449
100.146,100.120167158
99.968,99.9615174219
100.166,100.136533066
100.029,100.019983474
100.207,100.190284274
100.041,100.030575801
100.08,100.0603795
100.169,100.169356271
100.138,100.101332288
99.756,99.6903198708
100.054,100.067144541
100.006,100.027
100.023,100.041873202
99.929,99.9211066041
100.12,100.120861059
100.005,100.049
100.168,100.147444723
99.987,99.987933004
100.059,100.167242986
99.807,99.8080195353
100.139,100.12706456
100.078,100.045195892
100.001,100.007786064
100.109,100.075110384
99.961,99.9327878597
99.897,99.9424407886
100.115,100.077347662
100.189,100.192644564
99.96,99.9913851661
99.882,99.9244537307
99.846,99.8374352654
100.085,100.069353352
100.176,100.199995055
100.004,100.011150245
100.019,99.9982269241
99.877,99.8969939124
100.024,99.9902804263
100.056,100.057406239
99.964,99.9833139633
99.98,100.028205516
99.835,99.8676153405
99.969,99.9575571545
99.949,99.9356878172
100.0,99.996577269
100.066,100.06804549
100.093,100.061284115
100.109,100.138788532
100.209,100.197629094
100.028,100.005077738
99.994,100.039821467
100.014,100.026496408
99.971,99.9253066974
100.088,100.091926923
100.027,100.037039931
100.057,100.071358714
100.006,99.9880929215
99.91,99.9398301977
99.944,99.9549123884
100.146,100.124002901
100.156,100.141225312
100.1,100.075948501
99.94,99.9386722829
100.099,100.107717109
100.07,100.038247618
100.003,100.054514768
99.979,99.9761288693
100.135,100.131087554
100.205,100.173344373
99.957,99.9768851284
99.857,99.8943605901
99.926,99.9133698042
99.974,99.9747392226
99.881,99.874242261
100.013,100.045058188
99.97,99.9963026758
100.028,100.030314283
99.91,99.943144953
99.942,99.9819312532
100.063,100.061738509
99.959,100.035040963
99.929,99.9622635928
100.063,100.005406891
100.039,100.003639831
99.923,99.9495235376
99.842,99.8796133295
99.987,100.025702171
99.831,99.9316486899
99.946,99.9434679402
100.003,100.003843664
100.12,100.11680117
99.853,99.9043268058
100.085,100.088301439
100.153,100.165927806
100.042,100.058133502
99.812,99.8337810491
99.888,99.9034795431
100.111,100.092900502
99.969,99.9392994411
100.152,100.105173663
99.847,99.8685176033
100.01,99.9900836723
100.141,100.148232774
100.059,100.044827582
100.01,100.051449566
99.963,99.9853821631
100.038,100.081422047
100.12,100.07767463
99.978,99.9717788511
100.002,99.9770435623
99.817,99.8894400344
100.065,100.129406376
100.151,100.124242744
100.15,100.121672766
99.844,99.8629209546
100.001,100.033756446
99.996,99.9570694794
100.018,99.9862026903
100.052,100.047186986
100.011,99.9795897036
99.896,99.842090128
99.996,99.9944678039
99.948,99.9404710833
99.79,99.858861808
100.007,99.9827902812
99.923,99.9013790744
99.939,99.9417984325
99.943,99.9165995393
99.978,100.027379597
99.962,99.9628871243
99.839,99.9126009751
99.954,99.9594699696
99.785,99.8056270971
100.059,100.035653904
100.01,100.023691769
100.147,100.129789009
100.201,100.175254719
99.945,99.9778832135
99.968,100.019285787
99.91,99.9398881883
100.026,100.012010297
100.05,100.048638689
99.977,100.038088592
99.855,99.9030785465
99.895,99.901399155
99.977,99.9990510274
99.848,99.8776971893
100.209,100.198282288
100.039,100.034696632
99.81,99.8284576341
99.943,99.9180968673
100.049,100.088116229
99.939,99.9825078713
99.943,99.9690890764
100.039,100.083623791
100.036,100.036381727
100.1,100.126479938
99.94,99.9807718213
100.054,100.043929565
100.013,100.046145339
99.858,99.8928256923
99.994,99.9991007473
100.003,100.011208881
99.994,100.007603114
99.867,99.8583846645
100.024,100.029799275
100.147,100.128049791
100.009,100.019896887
100.022,100.024858146
99.906,99.9310085335
100.025,100.034614401
100.039,99.9731709674
99.886,99.9040660156
100.028,99.9700903091
100.125,100.114636254
99.808,99.8087160959
99.995,99.9772153329
100.156,100.129473153
99.949,100.034116286
100.039,100.00432508
100.144,100.158921204
99.996,99.9884052101
99.965,99.9673080029
99.962,99.9723441466
99.988,100.012566033
99.805,99.8487908535
99.907,99.9047437882
99.966,99.972228679
99.845,99.8292366973
100.203,100.175474372
100.013,100.00477279
100.163,100.17291133
100.201,100.174990654
100.127,100.117086232
99.819,99.8114205292
100.005,99.9461808811
100.13,100.158905179
100.11,100.137499574
99.939,99.9990245253
100.084,100.110075173
99.839,99.824041212
99.9,99.9412871123
100.085,100.127727548
99.991,99.995679156
100.184,100.188257286
100.122,100.113126285
100.118,100.174092615
99.875,99.8432452207
99.919,99.9033897798
99.933,99.914989682
99.855,99.9164662615
100.043,100.026035572
99.98,100.016259079
99.949,100.010076836
99.979,100.006492322
100.128,100.076151404
99.937,99.9644290479
99.964,99.9593918772
99.831,99.863234391
100.031,100.013952468
99.943,99.9359325197
99.888,99.8692084228
100.0,99.9941025427
99.905,99.8881529381
99.895,99.9134712548
100.083,100.029612803
99.959,99.9750973419
100.012,99.9975779206
100.163,100.097393318
100.033,100.010507349
100.117,100.128199049
99.969,99.9924078354
100.23,100.178801072
100.16,100.13679681
99.97,99.9668971488
99.921,99.890063483
100.135,100.127905402
100.155,100.130647697
100.028,100.038259323
100.035,100.021398669
100.17,100.140384974
100.1,100.064272124
99.979,99.9781036885
100.027,99.9735164756
99.85,99.8540187231
100.052,100.054067394
100.019,100.038554792
100.165,100.117174406
100.041,100.04846602
100.075,100.146270682
99.982,99.9379215156
100.159,100.116597249
100.077,100.065349154
100.032,100.018415084
99.976,99.9713697503
99.852,99.8648684349
100.079,100.087424834
100.036,100.046206736
99.879,99.8900228823
100.034,100.099321347
100.032,100.041335368
100.04,100.118428556
100.115,100.091414676
99.994,100.016112296
100.028,100.045449818
99.961,99.9629229173
99.994,100.045253043
99.963,99.9415064558
99.934,99.9283318704
100.122,100.123487565
100.04,100.032148166
99.95,99.963637792
100.0,100.061467611
100.037,100.03458705
99.995,100.005549663
100.267,100.209598997
100.141,100.169068782
100.03,100.002499283
99.932,99.9942256818
100.072,100.10101318
99.934,99.966122604
100.058,100.032
100.01,99.9942178034
100.047,100.025047136
99.952,99.9481118044
99.943,99.9683087684
100.042,100.057042781
100.014,99.9341522971
100.057,100.06100008
100.032,100.054594003
99.801,99.882531184
99.772,99.7754938884
100.013,100.081570617
100.058,100.03509138
100.15,100.131238164
99.879,99.8827573092
100.063,100.111422404
99.97,99.9567623012
100.062,100.02552194
99.942,99.9875468427
99.98,99.9920513157
100.091,100.038751095
99.973,99.9791610315
100.192,100.215179805
100.129,100.137691542
100.039,100.008426825
100.113,100.11895163
99.963,99.9712837052
99.908,99.8420261945
99.999,100.019
100.043,100.060872548
100.153,100.130131861
100.117,100.075036725
99.899,99.9274598916
100.079,100.017911922
99.999,99.999026328
99.916,99.9155518
99.983,99.9842452476
100.036,100.028
100.159,100.134233955
99.869,99.9500781798
99.805,99.8723910195
99.949,99.9849656392
100.013,99.9461515788
99.939,99.9828398637
100.082,100.076603968
99.914,99.9421384116
99.87,99.8685222603
100.025,100.053
100.067,100.102580289
100.083,100.08445004
99.996,99.9999662549
99.915,99.9270004511
100.014,99.9768597262
99.934,99.9333936567
100.042,100.03706926
99.942,99.9832989218
100.02,100.039296436
100.077,100.061834737
99.915,99.9048984483
99.84,99.883793609
100.092,100.068552967
99.877,99.8762568029
100.109,100.156058805
100.042,100.047530298
99.974,100.001678457
100.046,99.998362716
99.978,99.9742202717
99.99,100.023251204
99.942,99.9737202986
100.011,100.003844854
99.843,99.8682046722
99.922,99.9210677449
99.786,99.8574558944
99.959,99.9979115871
99.835,99.8140305266
